Denominazione,Indirizzo,CAP,Comune,Provincia,Regione,Codice_univoco,Partita_IVA,Direccion_completa
DEI QURITI DI EMILIA BERNOCCHI E C. SAS,"Piazza dei Quiriti, 1/2",192,Roma,Roma (RM),Lazio,F/9665,13441291005,"Piazza dei Quiriti, 1/2, 00192 Roma, Italia"
farmacia boito sas dr.ssa francesca di filippo,"Viale Somalia, 235",199,Roma,Roma (RM),Lazio,F/9149,14570811001,"Viale Somalia, 235, 00199 Roma, Italia"
FARMACIA FABBRI SAS Via Degli Olmetti 3/d,"Via Degli Olmetti, 3/d",60,Formello,Roma (RM),Lazio,F/18879,14784671001,"Via Degli Olmetti, 3/d, 00060 Formello, Italia"
CENTONZE snc,"Via della Magliana, 191-191/a",146,Roma,Roma (RM),Lazio,F/9593,16420901007,"Via della Magliana, 191-191/a, 00146 Roma, Italia"
FARMACIA STAZI SAS DI STAZI DR. UBALDO & C,"Via Aldo Moro, 88-90",10,Gallicano nel lazio,Roma (RM),Lazio,F/9898,16889771008,"Via Aldo Moro, 88-90, 00010 Gallicano nel lazio, Italia"
Farmacia Mostacci SNC del Dr. Franco Mostacci & C,"Viale Aventino, 78",153,Roma,Roma (RM),Lazio,F/9111,15035301009,"Viale Aventino, 78, 00153 Roma, Italia"
FARMACIA MORELLI S.A.S. DELLA DOTTORESSA SIMONETTA MORELLI,"Via G. Boccomini, 25",139,Roma,Roma (RM),Lazio,F/9169,15182071009,"Via G. Boccomini, 25, 00139 Roma, Italia"
SANFARMA SRL FARMACIA SANT'ANTONIO,"Viale Jonio, 353",141,Roma,Roma (RM),Lazio,F/9094,14725851001,"Viale Jonio, 353, 00141 Roma, Italia"
farmacia la lucchina della dottoressa maria grazia albo e Co S.N.C.,"Via della Lucchina, 131/A",135,Roma,Roma (RM),Lazio,F/9143,14889981008,"Via della Lucchina, 131/A, 00135 Roma, Italia"
Macchiaroli Monica,"Via Santa Maria, 5",30,Castel san pietro romano,Roma (RM),Lazio,F/9895,14927111006,"Via Santa Maria, 5, 00030 Castel san pietro romano, Italia"
CROCE EMILIO,"Via Bresadola, 19/21",171,Roma,Roma (RM),Lazio,F/9296,00821600582,"Via Bresadola, 19/21, 00171 Roma, Italia"
Farmacia Ciarcia' SNC,"Via baccanello, 361",123,Roma,Roma (RM),Lazio,F/9666,15530441003,"Via baccanello, 361, 00123 Roma, Italia"
FARMACIA MORELLI SNC DELLA DRSSA ANGIOLETTA MORELLI & C,"Corso VITTORIO EMANUELE II, 118",37,Segni,Roma (RM),Lazio,F/9878,16938061005,"Corso VITTORIO EMANUELE II, 118, 00037 Segni, Italia"
farmacia borghesi sas della dottssa giulia borghesi & co,"Largo preneste, 22",176,Roma,Roma (RM),Lazio,F/9438,15027681004,"Largo preneste, 22, 00176 Roma, Italia"
FARMACIA CASARANO SRL,"Viale Isacco Newton, 92/B",151,Roma,Roma (RM),Lazio,F/9643,15408651006,"Viale Isacco Newton, 92/B, 00151 Roma, Italia"
FARMACIA COLLI ANIENE SRL,"Viale P. Togliatti, 1545",155,Roma,Roma (RM),Lazio,F/9394,06343271000,"Viale P. Togliatti, 1545, 00155 Roma, Italia"
FARMACIA TRE MADONNE 2 SAS DELLA DOTTSSA MARIA BEATRICE LABATE,"Via GIOVANNI ANTONELLI, 30",197,Roma,Roma (RM),Lazio,F/9208,14570831009,"Via GIOVANNI ANTONELLI, 30, 00197 Roma, Italia"
FARMACIA MUSOLINO S.A.S. DI MASSIMO PIZZI & C.,"Via C.T. Odescalchi, 5",147,Roma,Roma (RM),Lazio,F/9464,14721761006,"Via C.T. Odescalchi, 5, 00147 Roma, Italia"
Farmacia Santa Rita da Cascia,"Viale Paolo Ferdinando Quaglia, 154",133,Roma,Roma (RM),Lazio,F/20514,15002151007,"Viale Paolo Ferdinando Quaglia, 154, 00133 Roma, Italia"
Piazzale Ionio 46,"Piazzale Jonio, 46",141,Roma,Roma (RM),Lazio,F/9119,16727611002,"Piazzale Jonio, 46, 00141 Roma, Italia"
FARMACIE SANASI GIGLIOLI SNC,"Via walter tobagi, 62",169,Roma,Roma (RM),Lazio,F/9286,11429981001,"Via walter tobagi, 62, 00169 Roma, Italia"
farmacia sanasi aurelia snc,"Via aurelia, 556a",165,Roma,Roma (RM),Lazio,F/9672,14110901007,"Via aurelia, 556a, 00165 Roma, Italia"
Farmacia Belvedere,"Via Tiberina, 65G",65,Fiano romano,Roma (RM),Lazio,F/21011,15037201009,"Via Tiberina, 65G, 00065 Fiano romano, Italia"
Farmacia Dott. Angelo Greco,"Via Casilina, KM16,900",133,Roma,Roma (RM),Lazio,F/9292,13199121008,"Via Casilina, KM16,900, 00133 Roma, Italia"
FARMACIA PINCHETTI SNC DEL DOTT MARCO PINCHETTI E FIGLIE,"Via dei Sabelli, 84",185,Roma,Roma (RM),Lazio,F/9130,14648021005,"Via dei Sabelli, 84, 00185 Roma, Italia"
FARMACIA IRPINA SRL,"Largo IRPINIA, 36/38",177,Roma,Roma (RM),Lazio,F/9505,16497531000,"Largo IRPINIA, 36/38, 00177 Roma, Italia"
Farmacia Togliatti S.n.c. Di Carminio Gambacorta E C.,"Viale Viale Palmiro Togliatti, 624",172,Roma,Roma (RM),Lazio,F/19465,14107251002,"Viale Viale Palmiro Togliatti, 624, 00172 Roma, Italia"
Farmacia Tedone s.a.s.,"Largo Raffaele Pettazzoni, 24-26",177,Roma,Roma (RM),Lazio,F/9471,15805961008,"Largo Raffaele Pettazzoni, 24-26, 00177 Roma, Italia"
FARMACIA RALLO DI SANDRA E SILVIA SNC,"Via Flaminia Vecchia, 673",191,Roma,Roma (RM),Lazio,F/9739,09936531004,"Via Flaminia Vecchia, 673, 00191 Roma, Italia"
Guidotti SNC,"Via R. Lanciani, 55",162,Roma,Roma (RM),Lazio,F/9150,16847181001,"Via R. Lanciani, 55, 00162 Roma, Italia"
Olimpia SNC di Rizzo Mariagiovanna e Parrella Catalano Maria Francesca,"Via del Pigneto, 162/c Ang. Via M.Sanudo",176,Roma,Roma (RM),Lazio,F/9488,10456531002,"Via del Pigneto, 162/c Ang. Via M.Sanudo, 00176 Roma, Italia"
SEVERI SILVESTRINI CORRADO,"Via Gargano, 50",141,Roma,Roma (RM),Lazio,F/9091,13480501009,"Via Gargano, 50, 00141 Roma, Italia"
Farmacia Bastelica S.r.l.,"Via Sampiero di Bastelica, 22",176,Roma,Roma (RM),Lazio,F/9555,14509621000,"Via Sampiero di Bastelica, 22, 00176 Roma, Italia"
Farmacia Cerilli S.R.L.,"Largo Andrea Berardi, 1-2-3-4",173,Roma,Roma (RM),Lazio,F/9275,07122031003,"Largo Andrea Berardi, 1-2-3-4, 00173 Roma, Italia"
FARMACIA DEGLI ESTENSI S.R.L.,"Via della Consolata, 1",164,Roma,Roma (RM),Lazio,F/9565,11491541006,"Via della Consolata, 1, 00164 Roma, Italia"
Farmacia Valle Fiorita sas del dott. Giovanni Tipaldi & C.,"Via Via S. Biagio Platani, 272/A",133,Roma,Roma (RM),Lazio,F/19634,13916801007,"Via Via S. Biagio Platani, 272/A, 00133 Roma, Italia"
Farmacia Pavona SRL,"Via DEL MARE, 22",41,Albano laziale,Roma (RM),Lazio,F/9973,16812871008,"Via DEL MARE, 22, 00041 Albano laziale, Italia"
FARMACIA BALDUINA S.R.L.,"Via VIA ATTILIO FRIGGERI, 153",136,Roma,Roma (RM),Lazio,F/9742,15959111004,"Via VIA ATTILIO FRIGGERI, 153, 00136 Roma, Italia"
"FARMACIA ""MAZZINI"" SOCIETA' IN NOME COLLETTIVO DEL DR. SERGIO SER RAINO E C.","Viale America, 147",144,Roma,Roma (RM),Lazio,F/9428,05097731003,"Viale America, 147, 00144 Roma, Italia"
Mazzini Snc,"Via Vidaschi, 1-2",152,Roma,Roma (RM),Lazio,F/9583,05097731003,"Via Vidaschi, 1-2, 00152 Roma, Italia"
Mazzini Snc Del Dott. Serraino Sergio,"Via Mazzini, 19 Ang. Via Brofferio, 53",195,Roma,Roma (RM),Lazio,F/9759,05097731003,"Via Mazzini, 19 Ang. Via Brofferio, 53, 00195 Roma, Italia"
FARMACIA Mazzini snc,"Via Cola di Rienzo, 215",192,Roma,Roma (RM),Lazio,F/9763,05097731003,"Via Cola di Rienzo, 215, 00192 Roma, Italia"
Farmacia Tor Millina S.R.L. società unipersonale,"Via di Tor Millina, 6",186,Roma,Roma (RM),Lazio,F/9198,10533591003,"Via di Tor Millina, 6, 00186 Roma, Italia"
Farmacia Pianesi S.r.l.,"Via G. Pacchiarotti, 34",139,Roma,Roma (RM),Lazio,F/9134,09472351007,"Via G. Pacchiarotti, 34, 00139 Roma, Italia"
FARMACIA WALL SNC,"Corso TRIESTE, 167",198,Roma,Roma (RM),Lazio,F/9146,14573491009,"Corso TRIESTE, 167, 00198 Roma, Italia"
FARMACIA DELLE VALLI DI MARIA LUISA RITA ROVERE & C. SNC,"Viale VAL PADANA, 67/75",141,Roma,Roma (RM),Lazio,F/9180,10624221007,"Viale VAL PADANA, 67/75, 00141 Roma, Italia"
FARMACIA MUZI SAS DI FABRIZIO MUZI,"Via Ugo Ojetti, 102",137,Roma,Roma (RM),Lazio,F/9153,10183071009,"Via Ugo Ojetti, 102, 00137 Roma, Italia"
FARMACIA ROMITA DEI DOTTORI CARMELITA E PIERLUIGI ROMITA SNC,"Via Guglielmo degli Ubertini, 3",176,Roma,Roma (RM),Lazio,F/9500,16909441004,"Via Guglielmo degli Ubertini, 3, 00176 Roma, Italia"
FARMACIA DELLA CAFFARELLA,"Via A.CRIVELLUCCI, 37",179,Roma,Roma (RM),Lazio,F/9485,16815741000,"Via A.CRIVELLUCCI, 37, 00179 Roma, Italia"
FARMACIA NICCOLINI SNC,"Viale ANGELICO, 86",195,Roma,Roma (RM),Lazio,F/9721,15035491008,"Viale ANGELICO, 86, 00195 Roma, Italia"
FARMACIA CIANCI SAS DEL DR. LUIGI CIANCI & C,"Via del Trullo, 390/392",148,Roma,Roma (RM),Lazio,F/9605,15002021002,"Via del Trullo, 390/392, 00148 Roma, Italia"
FARMACIA DOTTORI DAMIANI SOCIETA' A RESPONSABILITA' LIMITATA,"Via Po, 37 c/d/e",198,Roma,Roma (RM),Lazio,F/9249,05652731000,"Via Po, 37 c/d/e, 00198 Roma, Italia"
FARMACIA SCIPIONI SAS DI ROMANI LAURA,"Via DEGLI SCIPIONI, 59",192,Roma,Roma (RM),Lazio,F/9744,14502221006,"Via DEGLI SCIPIONI, 59, 00192 Roma, Italia"
Farmacrimi Tuscolana Srl,"Largo Spartaco, 8/9/10/11",174,Roma,Roma (RM),Lazio,F/9337,11621111001,"Largo Spartaco, 8/9/10/11, 00174 Roma, Italia"
FARMACIA SALUS DELLA DOTT.SSA ANNUNZIATA LOFARO & C. S.N.C.,"Viale Trastevere, 229",153,Roma,Roma (RM),Lazio,F/9570,16383351000,"Viale Trastevere, 229, 00153 Roma, Italia"
Farmacia Santa Barbara s.r.l.,"Via Via Delle Primule, 3c",48,Nettuno,Roma (RM),Lazio,F/19508,14178511003,"Via Via Delle Primule, 3c, 00048 Nettuno, Italia"
farmacia cinque archi di Maria Laura serafini ed Anastasia centrone snc,"Via dei cinque archi, 343",49,Velletri,Roma (RM),Lazio,F/20992,16713141006,"Via dei cinque archi, 343, 00049 Velletri, Italia"
FARMACIA SAN GIUSEPPE S.R.L.,"Via Ciro da Urbino, 37",176,Roma,Roma (RM),Lazio,F/9514,16899411009,"Via Ciro da Urbino, 37, 00176 Roma, Italia"
Farmacia Angelini S.n.c. Del Dr. Angelini Giuliano Alberto & C.,"Via Pietro Romano, 70",169,Roma,Roma (RM),Lazio,F/9378,14266981001,"Via Pietro Romano, 70, 00169 Roma, Italia"
ANGELINI SNC DI ANGELINI GIULIANO ALBERTO E C.,"Largo Girolamo da Montesarchio, 9-15",125,Roma,Roma (RM),Lazio,F/9987,14266981001,"Largo Girolamo da Montesarchio, 9-15, 00125 Roma, Italia"
FARMACIA MEDAGLIE D'ORO S.R.L.,"Piazzale MEDAGLIE D'ORO, 73",136,Roma,Roma (RM),Lazio,F/9733,15209991007,"Piazzale MEDAGLIE D'ORO, 73, 00136 Roma, Italia"
TOTINO S.R.L.,"Via Gustavo Cacini, 59/69",125,Roma,Roma (RM),Lazio,F/9244,05195571004,"Via Gustavo Cacini, 59/69, 00125 Roma, Italia"
FARMACIA RO.MA. S.A.S. DI MARIA VITTORIA DI LAURO,"Via Conca D'Oro, 213-217",141,Roma,Roma (RM),Lazio,F/19426,13848731009,"Via Conca D'Oro, 213-217, 00141 Roma, Italia"
farmacia Perlasca srl,"Via collatina, 132 134",155,Roma,Roma (RM),Lazio,F/20995,16375951007,"Via collatina, 132 134, 00155 Roma, Italia"
FARMACIA TRINITA' DEI MONTI S.A.S. DI HIPPO 162 FARMA S.R.L.,"Piazza di Spagna, 30",187,Roma,Roma (RM),Lazio,F/9200,10038611009,"Piazza di Spagna, 30, 00187 Roma, Italia"
Farmacia Ponente Snc,"Piazzale L.Gasparri, 11\12",121,Roma,Roma (RM),Lazio,F/21013,16602441004,"Piazzale L.Gasparri, 11\12, 00121 Roma, Italia"
MED CARE SRL,"Via Eugenio Checchi, 29",157,Roma,Roma (RM),Lazio,F/9382,15189951005,"Via Eugenio Checchi, 29, 00157 Roma, Italia"
FARMACIA CENTRO GIANO di Gravagna Gianluca Maria e Lauricella Salvatore e di Corrado Crocifissa s.n.c.,"Via Maierato, 35-37",126,Roma,Roma (RM),Lazio,F/20996,16404691004,"Via Maierato, 35-37, 00126 Roma, Italia"
Farmacia So.ge.f. Srl,"Via A. Moscatelli, 219",13,Mentana,Roma (RM),Lazio,F/20268,14129871001,"Via A. Moscatelli, 219, 00013 Mentana, Italia"
SO.GE.F. S.R.L.,"Via G. AMENDOLA, N. 84",13,Mentana,Roma (RM),Lazio,F/21014,14129871001,"Via G. AMENDOLA, N. 84, 00013 Mentana, Italia"
FARMACIA COMUNALE MENTANA,"Via Nomentana, 194",13,Mentana,Roma (RM),Lazio,F/9884,14129871001,"Via Nomentana, 194, 00013 Mentana, Italia"
Farmacia Tecnopolo Tiburtino,"Via Via Montenero Sabino, 26/28",131,Roma,Roma (RM),Lazio,F/21017,16534421009,"Via Via Montenero Sabino, 26/28, 00131 Roma, Italia"
FARMACIA MASTROMATTEO SAS,"Largo LAVATOIO, 1",32,Carpineto romano,Roma (RM),Lazio,F/9861,15533431001,"Largo LAVATOIO, 1, 00032 Carpineto romano, Italia"
farmacie savelli srl,"Via Cavour, 88/90",184,Roma,Roma (RM),Lazio,F/9205,13958441001,"Via Cavour, 88/90, 00184 Roma, Italia"
farmacie savelli srl,"Via duccio galimberti, 21",136,Roma,Roma (RM),Lazio,F/9687,13958441001,"Via duccio galimberti, 21, 00136 Roma, Italia"
FARMACIA AQUILONIA,"Viale Partenope, 96",177,Roma,Roma (RM),Lazio,F/9510,14973061006,"Viale Partenope, 96, 00177 Roma, Italia"
FABIO MASSIMO SAS,"Via Fabio Massimo, 78",192,Roma,Roma (RM),Lazio,F/9709,14113551007,"Via Fabio Massimo, 78, 00192 Roma, Italia"
FARMACIA GAMBADAURO S.R.L.,"Via MATTEO RIPA, 43",126,Roma,Roma (RM),Lazio,F/9588,09036431006,"Via MATTEO RIPA, 43, 00126 Roma, Italia"
FARMACIA SANT'ANDREA SNC,"Via Del Casale Sansoni, 56-56a",135,Roma,Roma (RM),Lazio,F/21020,16962411001,"Via Del Casale Sansoni, 56-56a, 00135 Roma, Italia"
FARMACIA SAVINO S.R.L.,"Via Delle Fissurelle, 4",54,Fiumicino,Roma (RM),Lazio,F/18460,16410201004,"Via Delle Fissurelle, 4, 00054 Fiumicino, Italia"
Cellulosa Srl Unipersonale,"Via della Cellulosa, 42",166,Roma,Roma (RM),Lazio,F/9725,16767341007,"Via della Cellulosa, 42, 00166 Roma, Italia"
ANNA CAMPO,"Via EMMA CARELLI, 4",168,Roma,Roma (RM),Lazio,F/9706,14856421004,"Via EMMA CARELLI, 4, 00168 Roma, Italia"
RIGGIO GIUSEPPINA,"Piazza B. Avanzini, 7",157,Roma,Roma (RM),Lazio,F/9373,10356250588,"Piazza B. Avanzini, 7, 00157 Roma, Italia"
"FARMACIA MURINO DI ELEONORA, LAURA E ROSSELLA MURINO S.N.C.","Via VIA FONTEIANA, 79/79a",152,Roma,Roma (RM),Lazio,F/9636,08998151008,"Via VIA FONTEIANA, 79/79a, 00152 Roma, Italia"
FARMACIA CIPRO SAS DEL DR. TITO MARIA SERRAINO & C.,"Viale degli Ammiragli, 33",136,Roma,Roma (RM),Lazio,F/9833,09664901007,"Viale degli Ammiragli, 33, 00136 Roma, Italia"
DEL MARE DELLA DOTTORESSA EVITA MORESCHINI & C. SNC,"Via Orione, 4P",55,Ladispoli,Roma (RM),Lazio,F/19147,16697921001,"Via Orione, 4P, 00055 Ladispoli, Italia"
FARMACIA PALMIERI FRANCESCO & C. S.A.S.,"Via Salaria Vecchia, 42",17,Nerola,Roma (RM),Lazio,F/9952,16934141009,"Via Salaria Vecchia, 42, 00017 Nerola, Italia"
FARMACIA CAPANNELLE,"Via Campo Farnia, 126",178,Roma,Roma (RM),Lazio,F/19444,14194521002,"Via Campo Farnia, 126, 00178 Roma, Italia"
FARMACIA MONTESACRO S.r.l.,"Via Luigi Capuana, 121",137,Roma,Roma (RM),Lazio,F/19424,14013311007,"Via Luigi Capuana, 121, 00137 Roma, Italia"
FARMACIA GIANNONE SAS,"Via ROMA, 90",30,Bellegra,Roma (RM),Lazio,F/9863,16404441004,"Via ROMA, 90, 00030 Bellegra, Italia"
Farmacia Helios srl,"Via Borghesiana, 191",132,Roma,Roma (RM),Lazio,F/20906,16344951005,"Via Borghesiana, 191, 00132 Roma, Italia"
Ciolfi Lucio,"Via Anagnina, 314",118,Roma,Roma (RM),Lazio,F/20983,00632270609,"Via Anagnina, 314, 00118 Roma, Italia"
FARMACIA DEL TINTORETTO S.R.L.,"Via Andrea del Castagno, 28",142,Roma,Roma (RM),Lazio,F/19403,13881461001,"Via Andrea del Castagno, 28, 00142 Roma, Italia"
FARMACIA IVELLA SNC,"Largo Falcone, 7",12,Guidonia montecelio,Roma (RM),Lazio,F/9948,15757301005,"Largo Falcone, 7, 00012 Guidonia montecelio, Italia"
EMPOLITANA s.a.s. di Mia Farmacia di Giovanni Nese s.a.s,"Via Empolitana Km 3,400, SNC",24,Castel madama,Roma (RM),Lazio,F/18927,15540341003,"Via Empolitana Km 3,400, SNC, 00024 Castel madama, Italia"
Farmacia Garbatella,"Via Luigi Caffaro, 9",154,Roma,Roma (RM),Lazio,F/9533,12578041001,"Via Luigi Caffaro, 9, 00154 Roma, Italia"
FARMACIA NUOVA SAN CESAREO S.N.C. DEL DOTT. FRANCESCO CALCAGNI E DELLA DOTT.SSA FULVIA MORRICONE,"Via Prenestina Nuova, 36/B",30,San cesareo,Roma (RM),Lazio,F/20927,16492871005,"Via Prenestina Nuova, 36/B, 00030 San cesareo, Italia"
Farmacia Fagnani snc,"Via stefano oberto, 141",173,Roma,Roma (RM),Lazio,F/20984,16531381008,"Via stefano oberto, 141, 00173 Roma, Italia"
FARMACIA SANTA MONICA,"Via Acquaroni, 70",133,Roma,Roma (RM),Lazio,F/9297,08267990961,"Via Acquaroni, 70, 00133 Roma, Italia"
farmacia Serenissima,"Via Tor De' Schiavi, 188",172,Roma,Roma (RM),Lazio,F/9299,08267990961,"Via Tor De' Schiavi, 188, 00172 Roma, Italia"
FARMACIA BREDA,"Piazza Erasmo Piaggio, 18",133,Roma,Roma (RM),Lazio,F/9389,08267990961,"Piazza Erasmo Piaggio, 18, 00133 Roma, Italia"
FARMACIA MAXIMO,"Via Laurentina, 865",143,Roma,Roma (RM),Lazio,F/9526,08267990961,"Via Laurentina, 865, 00143 Roma, Italia"
Farmacia Murone Maria Cristina,"Via Ostiense, 220/A-220-218/C-218/B-218/A",146,Roma,Roma (RM),Lazio,F/20912,02447700796,"Via Ostiense, 220/A-220-218/C-218/B-218/A, 00146 Roma, Italia"
ALTESI-SQUARCIA G & POMPEI E SNC,"Via XX Settembre, 95/a",187,Roma,Roma (RM),Lazio,F/9222,04439801004,"Via XX Settembre, 95/a, 00187 Roma, Italia"
Farmacia del Pigneto Sas,"Piazzale Prenestino, 35 B",176,Roma,Roma (RM),Lazio,F/9486,14539731001,"Piazzale Prenestino, 35 B, 00176 Roma, Italia"
IV SEDE COMUNALE,"Via CASTEL D'ARIANO, 73",76,Lariano,Roma (RM),Lazio,F/20933,14453491004,"Via CASTEL D'ARIANO, 73, 00076 Lariano, Italia"
SORBINI sas DELLA DR.SSA ANTONELLA VACCARO & c,"Via dei castani, 211",171,Roma,Roma (RM),Lazio,F/9277,15320051004,"Via dei castani, 211, 00171 Roma, Italia"
FARMACIA STATUTO SAS DI PIERLUCIANO PUCCI,"Via dello Statuto, 35 b",185,Roma,Roma (RM),Lazio,F/9276,16728771003,"Via dello Statuto, 35 b, 00185 Roma, Italia"
FARMACIA SALVO D'ACQUISTO,"Via della Stazione di Palidoro, 4",54,Fiumicino,Roma (RM),Lazio,F/20799,15811371002,"Via della Stazione di Palidoro, 4, 00054 Fiumicino, Italia"
FARMACIA DURAZZANO SRL,"Viale XXI Aprile, 42-42a",162,Roma,Roma (RM),Lazio,F/9157,16416881007,"Viale XXI Aprile, 42-42a, 00162 Roma, Italia"
Farmacia Regina Margherita,"Piazza Giuseppe Garibaldi, 16",48,Nettuno,Roma (RM),Lazio,F/10027,14499591007,"Piazza Giuseppe Garibaldi, 16, 00048 Nettuno, Italia"
COMUNALE 10 MARINO,"Via Silvio Pellico, 51",47,Marino,Roma (RM),Lazio,F/18937,05447451005,"Via Silvio Pellico, 51, 00047 Marino, Italia"
COMUNALE 13,"Via Don Enrico Tazzoli, 4-10",47,Marino,Roma (RM),Lazio,F/20934,05447451005,"Via Don Enrico Tazzoli, 4-10, 00047 Marino, Italia"
COMUNALE N.3 MARINO,"P.za Garibaldi, 53",47,Marino,Roma (RM),Lazio,F/9974,05447451005,"P.za Garibaldi, 53, 00047 Marino, Italia"
FARMACIA FARINATO RITA SRL,"Via via trincea delle frasche, 211/f",54,Fiumicino,Roma (RM),Lazio,F/19031,15426621007,"Via via trincea delle frasche, 211/f, 00054 Fiumicino, Italia"
Farmacia la rinascente srl,"Via braccianese claudia, 58",62,Bracciano,Roma (RM),Lazio,F/19163,15427171002,"Via braccianese claudia, 58, 00062 Bracciano, Italia"
CECCARELLI MATTEO,"Viale Trastevere, 303 305 307",153,Roma,Roma (RM),Lazio,F/9634,14057621006,"Viale Trastevere, 303 305 307, 00153 Roma, Italia"
Ponte Gardena,"Via Cardano, 90",124,Roma,Roma (RM),Lazio,F/20988,16543561001,"Via Cardano, 90, 00124 Roma, Italia"
FARMACIA CLODIA,"Via DEI PLATANI, 20",66,Manziana,Roma (RM),Lazio,F/20802,16003341001,"Via DEI PLATANI, 20, 00066 Manziana, Italia"
GATTI LAURA,"Via della Giustiniana, 102/B",188,Roma,Roma (RM),Lazio,F/9736,09271610587,"Via della Giustiniana, 102/B, 00188 Roma, Italia"
FARMACIA VARTULI DR.SSA ADELE S.R.L,"Via P.BERNARDINI, 18",53,Civitavecchia,Roma (RM),Lazio,F/19436,14232061003,"Via P.BERNARDINI, 18, 00053 Civitavecchia, Italia"
"Fravalor snc - ""Farmacia Madonna delle Grazie""","Via Ariana, 216",49,Velletri,Roma (RM),Lazio,F/20989,16509551004,"Via Ariana, 216, 00049 Velletri, Italia"
SANTA CHIARA DELLA DR.SSA MARCHESE MARTINA E C. SAS,"Via SICILIA, 155",187,Roma,Roma (RM),Lazio,F/9238,05006251002,"Via SICILIA, 155, 00187 Roma, Italia"
Farmacia Bardella snc di Alessandro Tonello e Zeira Bardella,"Via Tuscolana, 699",174,Roma,Roma (RM),Lazio,F/9351,15925041004,"Via Tuscolana, 699, 00174 Roma, Italia"
FARMACIA GHELFI DELLA DOTT.SSA SONIA PEZZETTA & C. S.A.S.,"Corso corso del popolo, 7",46,Grottaferrata,Roma (RM),Lazio,F/9972,15813601000,"Corso corso del popolo, 7, 00046 Grottaferrata, Italia"
Farmacia Balsamo Crivelli s.n.c. del Dot.. Pupo Giovanni & C.,"Via Diego Angeli, 176",159,Roma,Roma (RM),Lazio,F/9293,14571201004,"Via Diego Angeli, 176, 00159 Roma, Italia"
FARMACIA MANNUCCI SAS DI LEOPOLDO MANNUCCI,"Via A. Doria, 31/41A",192,Roma,Roma (RM),Lazio,F/9775,16420891000,"Via A. Doria, 31/41A, 00192 Roma, Italia"
Farmacie Marchetti srl,"Via Tor Sapienza, 9/b",155,Roma,Roma (RM),Lazio,F/9345,15196081002,"Via Tor Sapienza, 9/b, 00155 Roma, Italia"
COMUNALE N.4 MARINO CAVA DEI SELCI,"Via dei Mille, 36",47,Marino,Roma (RM),Lazio,F/9975,00000009975,"Via dei Mille, 36, 00047 Marino, Italia"
COMUNALE N. 8,"Via Prati, 40",40,Marino,Roma (RM),Lazio,F/10012,00000010012,"Via Prati, 40, 00040 Marino, Italia"
DI TERLIZZI DEL DR. DI TERLIZZI PANTALEO MARIA & C. SAS,"Via G. Giorgis, 214/d",54,Fiumicino,Roma (RM),Lazio,F/9575,00000009575,"Via G. Giorgis, 214/d, 00054 Fiumicino, Italia"
Farmacia Imbesi,"Viale Europa, 80",144,Roma,Roma (RM),Lazio,F/9408,15030931008,"Viale Europa, 80, 00144 Roma, Italia"
Moccia Farmacia,"Via Terme Di Traiano, 74",53,Civitavecchia,Roma (RM),Lazio,F/19417,13901231004,"Via Terme Di Traiano, 74, 00053 Civitavecchia, Italia"
nuova farmacia San Francesco,"Via cardinale michele lega, 28",79,Rocca priora,Roma (RM),Lazio,F/20920,16235691009,"Via cardinale michele lega, 28, 00079 Rocca priora, Italia"
FARMACIA FILATTIERA S.A.S. DELLA DOTTORESSA ASSUNTA MAMMARELLA,"Piazza Filattiera, 6",139,Roma,Roma (RM),Lazio,F/9266,16211571001,"Piazza Filattiera, 6, 00139 Roma, Italia"
POMEZIA SERVIZI SPA - COMUNALE 5,"Lungomare delle Sirene, 404",40,Pomezia,Roma (RM),Lazio,F/16771,00000016771,"Lungomare delle Sirene, 404, 00040 Pomezia, Italia"
Farmacia Madre del Buon Consiglio,"Via Tuscolana, 920",174,Roma,Roma (RM),Lazio,F/9392,14829901009,"Via Tuscolana, 920, 00174 Roma, Italia"
DANIELE - DOTT. SSA CORSETTI MATILDE,"Via Fontebuono, 47",142,Roma,Roma (RM),Lazio,F/9410,16405921004,"Via Fontebuono, 47, 00142 Roma, Italia"
FARMACIA LA FENICE DI NETTUNO S.R.L.,"Via UGO LA MALFA, 7A",48,Nettuno,Roma (RM),Lazio,F/20925,16129891004,"Via UGO LA MALFA, 7A, 00048 Nettuno, Italia"
SAN PIETRO SRL,"Via Bruno de Finetti, 234",134,Roma,Roma (RM),Lazio,F/17990,16446351005,"Via Bruno de Finetti, 234, 00134 Roma, Italia"
FARMACIAPLUS S.R.L.,"Via Casilina km 33,700, SNC",36,Palestrina,Roma (RM),Lazio,F/20948,16404041002,"Via Casilina km 33,700, SNC, 00036 Palestrina, Italia"
FARMACIA VILLAGGIO PRENESTINO DI VIVIANA ANITA IENNACO E LUCILLA PALMESANO SNC,"Largo Scapoli, 26",132,Roma,Roma (RM),Lazio,F/20836,16073331007,"Largo Scapoli, 26, 00132 Roma, Italia"
ANGELINI ANNAMARIA SNC DEI DOTTORI DEL GOBBO ELEONORA DAVIDE E GIULIO,"Via G. Sirtori, 21",149,Roma,Roma (RM),Lazio,F/9611,16078631005,"Via G. Sirtori, 21, 00149 Roma, Italia"
